customer_id,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,RFM_composite,segment,cluster,cluster_label
CUST_02506,3,11,7297.95,663.4499999999999,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_02507,144,2,1151.39,575.695,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_02508,1,18,8727.03,484.835,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02509,0,31,29124.58,939.5025806451612,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02510,20,8,2550.26,318.78249999999997,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02511,19,7,2200.28,314.3257142857143,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02512,21,5,1245.42,249.084,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_02513,16,4,962.69,240.6725,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_02514,1,14,5946.4,424.74285714285713,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_02515,63,8,1475.1799999999998,184.3975,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_02516,18,9,3335.53,370.6144444444445,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_02517,7,4,329.53999999999996,82.38499999999999,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_02518,3,10,5187.43,518.743,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02519,17,5,3842.24,768.448,3,2,4,324,3.0,Regular,2,Loyal High-Value
CUST_02520,53,2,506.2000000000001,253.1,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02521,592,2,312.09,156.045,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02522,6,10,7808.29,780.829,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_02523,34,5,964.81,192.962,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_02524,18,8,4269.21,533.65125,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_02525,2,13,1949.68,149.9753846153846,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02526,0,23,16905.37,735.0160869565217,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02527,7,18,4711.07,261.7261111111111,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02528,38,6,2161.58,360.2633333333333,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02529,1,12,3149.88,262.49,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_02530,102,2,930.43,465.215,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_02531,19,2,188.66000000000005,94.33,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_02532,7,4,384.68,96.17,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_02533,23,7,1577.4299999999998,225.34714285714284,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02534,2,6,1310.72,218.45333333333335,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_02535,1,5,1565.97,313.194,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_02536,29,8,2016.91,252.11375,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02537,10,14,8372.5,598.0357142857143,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02538,21,5,4518.93,903.786,3,2,4,324,3.0,Regular,2,Loyal High-Value
CUST_02539,177,2,71.06,35.53,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02540,5,7,2093.99,299.14142857142855,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02541,2,25,9872.76,394.9104,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02542,437,3,86.08,28.69333333333333,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02543,2,23,22164.94,963.6930434782608,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_02544,502,4,1466.33,366.5825,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02545,16,6,1706.98,284.49666666666667,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02546,0,23,23872.83,1037.9491304347823,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02547,411,1,234.39,234.39,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02548,1,26,26127.24,1004.8938461538462,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02549,477,3,224.52,74.84,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02550,80,6,1124.19,187.365,1,3,2,132,2.05,Regular,2,Loyal High-Value
CUST_02551,24,9,2081.47,231.2744444444444,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_02552,14,7,1076.14,153.7342857142857,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_02553,8,7,572.79,81.82714285714285,4,3,1,431,2.6,Potential Loyalists,2,Loyal High-Value
CUST_02554,1,11,8335.24,757.7490909090909,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_02555,472,3,673.16,224.38666666666663,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_02556,40,1,109.57,109.57,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02557,68,6,2190.69,365.115,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02558,0,10,2122.15,212.215,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02559,52,12,3214.77,267.8975,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_02560,414,3,588.18,196.05999999999997,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02561,21,10,2308.73,230.873,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_02562,3,23,8097.21,352.05260869565217,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02563,5,5,1603.45,320.69,4,2,3,423,2.9499999999999997,New Customers,2,Loyal High-Value
CUST_02564,9,6,1586.78,264.4633333333333,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02565,13,11,3087.96,280.7236363636364,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_02566,42,3,1753.85,584.6166666666667,2,1,3,213,2.0,About to Sleep,2,Loyal High-Value
CUST_02567,5,20,15152.2,757.61,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02568,10,1,320.21,320.21,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_02569,98,5,1326.42,265.284,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_02570,27,2,33.379999999999995,16.689999999999998,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02571,60,2,264.63,132.315,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02572,349,2,586.36,293.18,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02573,6,12,3714.1,309.5083333333333,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02574,33,6,1531.3200000000002,255.22000000000003,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_02575,33,2,309.83000000000004,154.91500000000002,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02576,0,13,2513.88,193.37538461538463,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02577,76,2,407.11,203.555,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02578,59,4,1461.22,365.305,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_02579,0,14,6963.54,497.3957142857143,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02580,14,8,1918.62,239.8275,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02581,4,2,288.24,144.12,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_02582,3,8,1401.28,175.16,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_02583,2,15,8997.65,599.8433333333334,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02584,2,8,1612.04,201.505,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02585,2,14,5625.8,401.8428571428571,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02586,17,8,4460.75,557.59375,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_02587,1,28,35688.55,1274.5910714285717,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02588,84,5,1018.06,203.612,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_02589,607,1,82.83,82.83,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02590,76,4,959.6,239.9,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_02591,3,7,3500.48,500.06857142857143,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_02592,7,14,5370.45,383.6035714285714,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02593,528,4,1158.17,289.5425,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02594,88,6,3268.9700000000003,544.8283333333334,1,3,4,134,2.75,At Risk,2,Loyal High-Value
CUST_02595,71,2,72.5,36.25,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02596,0,11,6078.599999999999,552.5999999999999,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_02597,472,4,1069.4,267.35,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02598,1,12,1668.94,139.07833333333335,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02599,37,7,1998.72,285.5314285714286,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02600,3,11,9354.51,850.41,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_02601,4,12,2179.58,181.63166666666663,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_02602,42,4,1888.91,472.2275,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_02603,68,3,124.6,41.53333333333334,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02604,449,4,667.14,166.785,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02605,443,4,799.38,199.845,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02606,53,3,144.97,48.32333333333333,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02607,36,8,3787.9,473.4875,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_02608,7,7,2650.1800000000003,378.5971428571429,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02609,10,14,6568.61,469.18642857142856,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02610,3,6,2345.99,390.9983333333333,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02611,33,8,2173.54,271.6925,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02612,1,14,8153.14,582.3671428571429,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02613,0,14,5942.62,424.4728571428571,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_02614,48,5,445.09,89.018,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_02615,3,20,3666.59,183.3295,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02616,62,6,3057.4100000000003,509.5683333333334,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02617,52,6,896.74,149.45666666666668,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_02618,1,7,678.27,96.89571428571428,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_02619,70,3,191.08999999999995,63.69666666666666,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02620,0,33,31375.78,950.781212121212,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02621,12,5,438.69000000000005,87.73800000000001,3,2,1,321,1.9499999999999995,Regular,2,Loyal High-Value
CUST_02622,75,5,604.2,120.84,1,2,1,121,1.35,Hibernating,2,Loyal High-Value
CUST_02623,20,4,1385.63,346.4075,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_02624,438,3,306.93,102.31,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02625,1,15,7079.700000000001,471.9800000000001,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02626,1,11,6782.01,616.5463636363637,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_02627,10,6,884.12,147.35333333333332,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_02628,423,3,2025.47,675.1566666666666,1,1,3,113,1.6999999999999995,About to Sleep,1,Regular Customers
CUST_02629,0,17,6915.26,406.78,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02630,2,13,5784.7300000000005,444.9792307692308,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02631,5,10,1776.9,177.69,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_02632,6,6,937.89,156.315,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_02633,10,1,42.89,42.89,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_02634,11,14,7382.37,527.3121428571428,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02635,455,3,642.8199999999999,214.2733333333333,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02636,2,11,5372.46,488.4054545454546,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02637,13,15,4374.62,291.6413333333333,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_02638,10,8,4634.0599999999995,579.2574999999999,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_02639,1,16,8161.71,510.106875,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02640,22,3,394.83,131.61,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02641,33,4,1504.01,376.0025,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_02642,1,19,9518.89,500.9942105263158,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02643,14,7,3472.71,496.1014285714286,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_02644,50,2,364.36,182.18,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02645,4,16,10878.79,679.9243749999999,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02646,20,12,2869.3199999999997,239.11,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_02647,0,16,24646.75,1540.421875,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02648,726,1,824.57,824.57,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_02649,16,15,5490.22,366.0146666666667,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_02650,3,15,5141.6,342.77333333333337,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02651,438,4,328.78000000000003,82.19500000000001,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_02652,536,3,486.01,162.00333333333333,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02653,43,5,2131.06,426.212,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_02654,10,6,2041.33,340.22166666666664,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02655,446,2,552.79,276.395,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02656,1,10,2835.57,283.557,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02657,13,4,824.9200000000001,206.23,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_02658,12,6,1304.05,217.34166666666667,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_02659,2,15,4990.05,332.67,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02660,9,16,10210.12,638.1325,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02661,3,6,6803.86,1133.9766666666667,4,3,5,435,4.0,Potential Loyalists,2,Loyal High-Value
CUST_02662,18,8,2488.0499999999997,311.00624999999997,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02663,4,17,7248.95,426.40882352941173,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02664,0,24,9679.69,403.3204166666667,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02665,0,12,2516.03,209.66916666666668,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_02666,2,11,4720.650000000001,429.15,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02667,2,23,11530.33,501.3186956521739,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02668,54,1,29.46,29.46,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02669,10,15,7859.22,523.948,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02670,6,4,261.62,65.405,4,2,1,421,2.25,New Customers,2,Loyal High-Value
CUST_02671,497,4,1007.05,251.7625,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_02672,2,15,5927.99,395.1993333333333,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02673,4,1,270.2,270.2,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_02674,1,32,35147.95,1098.3734375,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02675,3,7,2625.0,375.0,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02676,12,7,871.56,124.5085714285714,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_02677,20,7,2203.26,314.75142857142856,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02678,3,6,1152.72,192.12,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_02679,1,25,13934.66,557.3864,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02680,489,2,393.94,196.97,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02681,83,4,649.66,162.415,1,2,1,121,1.35,Hibernating,2,Loyal High-Value
CUST_02682,127,7,1065.46,152.20857142857145,1,3,2,132,2.05,Regular,2,Loyal High-Value
CUST_02683,17,6,984.87,164.145,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_02684,4,5,1453.67,290.73400000000004,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_02685,435,2,272.69,136.345,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02686,7,12,3114.91,259.5758333333333,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02687,2,5,1140.59,228.118,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_02688,6,10,6078.32,607.832,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02689,5,7,2185.81,312.25857142857143,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02690,438,1,52.45,52.45,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02691,19,6,2986.07,497.67833333333334,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02692,30,6,2863.46,477.24333333333334,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02693,74,5,656.12,131.224,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_02694,0,14,6451.31,460.8078571428572,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02695,66,2,336.38,168.19,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02696,0,15,6836.21,455.74733333333336,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02697,619,3,284.33,94.77666666666666,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02698,104,2,299.12,149.56,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02699,1,20,12333.96,616.698,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02700,8,8,6262.87,782.85875,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_02701,0,15,4361.59,290.7726666666667,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_02702,5,2,326.63,163.315,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_02703,6,11,3107.94,282.54,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02704,27,2,516.93,258.465,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02705,82,8,2642.35,330.29375,1,3,3,133,2.3999999999999995,At Risk,2,Loyal High-Value
CUST_02706,29,7,2888.01,412.5728571428572,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_02707,6,7,2840.08,405.7257142857143,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_02708,0,32,42963.11,1342.5971875,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02709,0,11,3633.42,330.3109090909091,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_02710,8,11,5389.99,489.9990909090909,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02711,5,19,12260.74,645.3021052631578,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_02712,61,3,229.57,76.52333333333333,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02713,48,9,4039.6,448.8444444444444,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_02714,6,3,399.35,133.11666666666667,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_02715,143,2,423.95,211.975,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02716,31,5,1939.79,387.958,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_02717,36,3,380.36,126.78666666666668,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02718,183,2,234.16,117.08,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02719,7,14,6104.89,436.06357142857144,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_02720,1,20,20697.11,1034.8555,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02721,2,13,3652.77,280.9823076923077,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02722,4,10,4624.99,462.499,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02723,1,14,9637.18,688.37,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02724,9,14,2980.16,212.8685714285714,3,5,3,353,3.7,Regular,2,Loyal High-Value
CUST_02725,21,8,4116.66,514.5825,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_02726,69,5,508.99999999999994,101.79999999999998,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_02727,1,13,6006.47,462.03615384615387,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_02728,31,2,317.37,158.685,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_02729,6,6,1523.1,253.85,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_02730,10,5,580.4100000000001,116.08200000000002,3,2,1,321,1.9499999999999995,Regular,2,Loyal High-Value
CUST_02731,418,1,106.98,106.98,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02732,1,23,7830.79,340.4691304347826,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02733,17,15,7255.94,483.7293333333334,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_02734,703,1,187.14,187.14,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02735,538,3,769.16,256.38666666666666,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_02736,156,2,613.2099999999999,306.60499999999996,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02737,1,19,6977.8,367.2526315789474,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_02738,0,37,51784.04,1399.5686486486486,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_02739,8,10,4053.88,405.388,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02740,446,4,474.57,118.6425,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_02741,422,3,420.72,140.23999999999998,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_02742,7,10,3396.1800000000003,339.61800000000005,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_02743,20,3,416.57,138.85666666666663,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_02744,14,8,3022.65,377.83125,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_02745,105,3,904.92,301.64000000000004,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_02746,16,10,6543.96,654.396,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_02747,82,3,1501.07,500.3566666666666,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_02748,12,14,3816.45,272.60357142857146,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_02749,92,3,217.31,72.43666666666667,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_02750,66,3,1748.81,582.9366666666666,2,1,3,213,2.0,About to Sleep,2,Loyal High-Value
CUST_02751,3,6,968.17,161.36166666666665,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
