transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,country
TXN_019689,CUST_02166,2026-01-14,Books,Books Item,3,30.4,91.2,Credit Card,USA
TXN_019690,CUST_02166,2025-11-16,Electronics,Electronics Item,1,361.79,361.79,Debit Card,USA
TXN_019691,CUST_02167,2025-12-17,Beauty,Beauty Item,1,137.26,137.26,PayPal,Canada
TXN_019692,CUST_02167,2025-12-17,Sports,Sports Item,1,324.73,324.73,PayPal,Canada
TXN_019693,CUST_02167,2026-01-23,Fashion,Fashion Item,1,256.98,256.98,Apple Pay,Canada
TXN_019694,CUST_02167,2025-12-17,Fashion,Fashion Item,1,280.46,280.46,Credit Card,Canada
TXN_019695,CUST_02167,2025-12-17,Beauty,Beauty Item,3,36.13,108.39,Bank Transfer,Canada
TXN_019696,CUST_02168,2026-01-04,Fashion,Fashion Item,1,220.96,220.96,PayPal,USA
TXN_019697,CUST_02168,2025-10-27,Fashion,Fashion Item,1,45.27,45.27,Bank Transfer,USA
TXN_019698,CUST_02168,2025-10-27,Fashion,Fashion Item,2,198.9,397.8,Credit Card,USA
TXN_019699,CUST_02168,2025-05-04,Fashion,Fashion Item,1,154.62,154.62,Apple Pay,USA
TXN_019700,CUST_02168,2025-12-19,Books,Books Item,1,25.93,25.93,Bank Transfer,USA
TXN_019701,CUST_02168,2025-09-14,Beauty,Beauty Item,2,128.86,257.72,Bank Transfer,USA
TXN_019702,CUST_02168,2026-01-21,Electronics,Electronics Item,1,982.06,982.06,Apple Pay,USA
TXN_019703,CUST_02168,2024-05-28,Sports,Sports Item,1,367.99,367.99,Bank Transfer,USA
TXN_019704,CUST_02168,2025-10-18,Home & Garden,Home & Garden Item,1,188.07,188.07,Credit Card,USA
TXN_019705,CUST_02169,2025-12-28,Fashion,Fashion Item,3,180.92,542.76,Credit Card,Australia
TXN_019706,CUST_02169,2025-11-06,Books,Books Item,1,29.78,29.78,Apple Pay,Australia
TXN_019707,CUST_02169,2024-12-04,Beauty,Beauty Item,1,49.77,49.77,PayPal,Australia
TXN_019708,CUST_02170,2025-11-13,Beauty,Beauty Item,1,105.96,105.96,Apple Pay,USA
TXN_019709,CUST_02170,2025-12-17,Fashion,Fashion Item,2,30.83,61.66,Bank Transfer,USA
TXN_019710,CUST_02170,2025-12-17,Home & Garden,Home & Garden Item,3,443.32,1329.96,Debit Card,USA
TXN_019711,CUST_02170,2025-10-09,Home & Garden,Home & Garden Item,1,178.29,178.29,Credit Card,USA
TXN_019712,CUST_02170,2025-08-01,Books,Books Item,3,21.67,65.01,Apple Pay,USA
TXN_019713,CUST_02170,2025-08-26,Electronics,Electronics Item,2,1006.59,2013.18,Debit Card,USA
TXN_019714,CUST_02170,2026-01-24,Fashion,Fashion Item,2,145.37,290.74,Apple Pay,USA
TXN_019715,CUST_02171,2025-12-13,Books,Books Item,1,24.66,24.66,Debit Card,USA
TXN_019716,CUST_02171,2025-08-06,Sports,Sports Item,1,364.69,364.69,PayPal,USA
TXN_019717,CUST_02171,2025-07-10,Beauty,Beauty Item,2,76.35,152.7,Credit Card,USA
TXN_019718,CUST_02171,2025-12-06,Electronics,Electronics Item,3,1383.7,4151.1,Credit Card,USA
TXN_019719,CUST_02171,2025-02-16,Beauty,Beauty Item,1,68.02,68.02,Credit Card,USA
TXN_019720,CUST_02171,2025-08-12,Home & Garden,Home & Garden Item,1,332.86,332.86,Apple Pay,USA
TXN_019721,CUST_02171,2026-01-15,Home & Garden,Home & Garden Item,3,330.07,990.21,Debit Card,USA
TXN_019722,CUST_02171,2025-06-07,Books,Books Item,1,27.54,27.54,Bank Transfer,USA
TXN_019723,CUST_02172,2024-03-11,Fashion,Fashion Item,1,78.35,78.35,Debit Card,France
TXN_019724,CUST_02172,2024-05-16,Sports,Sports Item,1,36.23,36.23,PayPal,France
TXN_019725,CUST_02172,2024-11-15,Books,Books Item,3,27.5,82.5,Debit Card,France
TXN_019726,CUST_02173,2026-01-02,Fashion,Fashion Item,2,206.84,413.68,PayPal,USA
TXN_019727,CUST_02173,2026-01-07,Sports,Sports Item,2,243.11,486.22,Credit Card,USA
TXN_019728,CUST_02174,2024-07-10,Fashion,Fashion Item,1,88.47,88.47,Debit Card,Canada
TXN_019729,CUST_02174,2024-08-21,Beauty,Beauty Item,1,18.84,18.84,Debit Card,Canada
TXN_019730,CUST_02174,2024-10-19,Home & Garden,Home & Garden Item,1,258.13,258.13,Credit Card,Canada
TXN_019731,CUST_02174,2024-09-13,Fashion,Fashion Item,2,84.43,168.86,Credit Card,Canada
TXN_019732,CUST_02175,2024-06-04,Electronics,Electronics Item,1,751.89,751.89,Credit Card,Canada
TXN_019733,CUST_02175,2024-12-24,Electronics,Electronics Item,1,394.82,394.82,PayPal,Canada
TXN_019734,CUST_02176,2024-04-11,Fashion,Fashion Item,3,19.39,58.17,PayPal,Canada
TXN_019735,CUST_02177,2025-07-20,Electronics,Electronics Item,1,932.7,932.7,Credit Card,Australia
TXN_019736,CUST_02177,2025-07-26,Fashion,Fashion Item,1,242.4,242.4,Debit Card,Australia
TXN_019737,CUST_02177,2026-01-26,Fashion,Fashion Item,2,89.5,179.0,Apple Pay,Australia
TXN_019738,CUST_02177,2025-03-11,Home & Garden,Home & Garden Item,1,364.81,364.81,Apple Pay,Australia
TXN_019739,CUST_02177,2025-08-02,Home & Garden,Home & Garden Item,1,30.86,30.86,Apple Pay,Australia
TXN_019740,CUST_02178,2026-01-20,Home & Garden,Home & Garden Item,1,25.27,25.27,Bank Transfer,Canada
TXN_019741,CUST_02178,2025-12-21,Electronics,Electronics Item,1,51.84,51.84,PayPal,Canada
TXN_019742,CUST_02179,2025-11-30,Electronics,Electronics Item,2,604.86,1209.72,Debit Card,Canada
TXN_019743,CUST_02179,2025-08-04,Electronics,Electronics Item,1,380.74,380.74,Debit Card,Canada
TXN_019744,CUST_02179,2025-11-15,Beauty,Beauty Item,1,118.65,118.65,Apple Pay,Canada
TXN_019745,CUST_02179,2026-01-13,Books,Books Item,2,41.27,82.54,Debit Card,Canada
TXN_019746,CUST_02179,2026-01-07,Home & Garden,Home & Garden Item,2,53.21,106.42,Credit Card,Canada
TXN_019747,CUST_02179,2026-01-29,Toys,Toys Item,1,58.73,58.73,Apple Pay,Canada
TXN_019748,CUST_02179,2025-11-22,Home & Garden,Home & Garden Item,2,347.04,694.08,Apple Pay,Canada
TXN_019749,CUST_02179,2025-12-31,Home & Garden,Home & Garden Item,1,333.18,333.18,Debit Card,Canada
TXN_019750,CUST_02179,2025-03-30,Books,Books Item,1,12.76,12.76,Debit Card,Canada
TXN_019751,CUST_02179,2025-09-01,Fashion,Fashion Item,1,230.47,230.47,Bank Transfer,Canada
TXN_019752,CUST_02180,2025-01-29,Fashion,Fashion Item,3,153.76,461.28,Credit Card,USA
TXN_019753,CUST_02180,2026-01-13,Fashion,Fashion Item,1,211.22,211.22,Bank Transfer,USA
TXN_019754,CUST_02180,2025-12-16,Home & Garden,Home & Garden Item,3,143.97,431.91,Apple Pay,USA
TXN_019755,CUST_02181,2025-11-29,Electronics,Electronics Item,1,1133.09,1133.09,PayPal,Canada
TXN_019756,CUST_02181,2025-11-26,Fashion,Fashion Item,3,231.63,694.89,Debit Card,Canada
TXN_019757,CUST_02181,2026-01-20,Fashion,Fashion Item,1,106.58,106.58,Debit Card,Canada
TXN_019758,CUST_02181,2026-01-27,Home & Garden,Home & Garden Item,1,316.22,316.22,PayPal,Canada
TXN_019759,CUST_02181,2026-01-13,Electronics,Electronics Item,1,1418.07,1418.07,Debit Card,Canada
TXN_019760,CUST_02181,2025-11-29,Books,Books Item,1,18.72,18.72,Bank Transfer,Canada
TXN_019761,CUST_02181,2026-01-06,Electronics,Electronics Item,2,648.26,1296.52,Apple Pay,Canada
TXN_019762,CUST_02181,2025-10-22,Electronics,Electronics Item,1,242.27,242.27,Debit Card,Canada
TXN_019763,CUST_02181,2026-01-22,Books,Books Item,2,17.61,35.22,Apple Pay,Canada
TXN_019764,CUST_02181,2025-11-17,Home & Garden,Home & Garden Item,2,177.18,354.36,Bank Transfer,Canada
TXN_019765,CUST_02181,2026-01-18,Home & Garden,Home & Garden Item,3,506.25,1518.75,PayPal,Canada
TXN_019766,CUST_02181,2025-12-15,Fashion,Fashion Item,2,271.88,543.76,Bank Transfer,Canada
TXN_019767,CUST_02181,2025-10-29,Fashion,Fashion Item,1,314.78,314.78,Debit Card,Canada
TXN_019768,CUST_02182,2024-08-02,Sports,Sports Item,1,15.99,15.99,Debit Card,UK
TXN_019769,CUST_02182,2024-11-27,Sports,Sports Item,2,58.52,117.04,PayPal,UK
TXN_019770,CUST_02183,2025-07-02,Fashion,Fashion Item,1,152.04,152.04,Bank Transfer,Canada
TXN_019771,CUST_02183,2025-10-14,Toys,Toys Item,1,142.5,142.5,Bank Transfer,Canada
TXN_019772,CUST_02183,2025-07-29,Fashion,Fashion Item,1,60.23,60.23,Apple Pay,Canada
TXN_019773,CUST_02183,2025-12-03,Fashion,Fashion Item,1,183.81,183.81,Credit Card,Canada
TXN_019774,CUST_02183,2025-09-20,Electronics,Electronics Item,1,1423.29,1423.29,Credit Card,Canada
TXN_019775,CUST_02184,2025-11-29,Books,Books Item,1,35.08,35.08,Bank Transfer,UK
TXN_019776,CUST_02184,2025-10-23,Electronics,Electronics Item,1,1271.23,1271.23,PayPal,UK
TXN_019777,CUST_02184,2026-01-06,Fashion,Fashion Item,3,120.23,360.69,Bank Transfer,UK
TXN_019778,CUST_02184,2026-01-07,Fashion,Fashion Item,1,373.09,373.09,Bank Transfer,UK
TXN_019779,CUST_02184,2025-12-21,Books,Books Item,3,63.6,190.8,Credit Card,UK
TXN_019780,CUST_02184,2025-12-29,Fashion,Fashion Item,1,115.86,115.86,Debit Card,UK
TXN_019781,CUST_02184,2025-10-27,Books,Books Item,1,52.07,52.07,PayPal,UK
TXN_019782,CUST_02184,2025-11-29,Fashion,Fashion Item,1,301.44,301.44,Bank Transfer,UK
TXN_019783,CUST_02184,2026-01-03,Books,Books Item,1,53.63,53.63,Debit Card,UK
TXN_019784,CUST_02184,2026-01-09,Books,Books Item,3,13.12,39.36,Debit Card,UK
TXN_019785,CUST_02184,2025-12-26,Books,Books Item,1,46.08,46.08,Credit Card,UK
TXN_019786,CUST_02184,2025-10-28,Beauty,Beauty Item,1,98.87,98.87,Debit Card,UK
TXN_019787,CUST_02184,2026-01-31,Sports,Sports Item,1,174.52,174.52,Apple Pay,UK
TXN_019788,CUST_02184,2026-01-27,Books,Books Item,1,56.14,56.14,Bank Transfer,UK
TXN_019789,CUST_02184,2026-01-14,Electronics,Electronics Item,1,888.65,888.65,Credit Card,UK
TXN_019790,CUST_02184,2026-01-20,Sports,Sports Item,2,443.33,886.66,Bank Transfer,UK
TXN_019791,CUST_02184,2025-09-20,Home & Garden,Home & Garden Item,1,645.72,645.72,Credit Card,UK
TXN_019792,CUST_02184,2026-01-23,Home & Garden,Home & Garden Item,1,249.46,249.46,Credit Card,UK
TXN_019793,CUST_02184,2026-02-01,Electronics,Electronics Item,1,270.09,270.09,PayPal,UK
TXN_019794,CUST_02184,2025-12-07,Fashion,Fashion Item,2,337.6,675.2,Bank Transfer,UK
TXN_019795,CUST_02184,2025-11-23,Sports,Sports Item,1,483.66,483.66,Debit Card,UK
TXN_019796,CUST_02184,2025-11-05,Fashion,Fashion Item,1,67.54,67.54,Apple Pay,UK
TXN_019797,CUST_02185,2026-02-06,Toys,Toys Item,1,251.51,251.51,PayPal,USA
TXN_019798,CUST_02185,2026-01-14,Fashion,Fashion Item,1,258.78,258.78,PayPal,USA
TXN_019799,CUST_02185,2025-11-04,Books,Books Item,1,62.83,62.83,Bank Transfer,USA
TXN_019800,CUST_02185,2026-01-13,Books,Books Item,1,54.05,54.05,Apple Pay,USA
TXN_019801,CUST_02185,2025-11-04,Electronics,Electronics Item,1,1200.95,1200.95,Apple Pay,USA
TXN_019802,CUST_02185,2025-11-09,Beauty,Beauty Item,1,186.07,186.07,Debit Card,USA
TXN_019803,CUST_02185,2025-11-04,Electronics,Electronics Item,3,1124.22,3372.66,Bank Transfer,USA
TXN_019804,CUST_02185,2026-01-01,Electronics,Electronics Item,1,1312.55,1312.55,PayPal,USA
TXN_019805,CUST_02185,2026-01-24,Home & Garden,Home & Garden Item,2,243.57,487.14,Apple Pay,USA
TXN_019806,CUST_02185,2025-12-15,Sports,Sports Item,1,504.78,504.78,Apple Pay,USA
TXN_019807,CUST_02185,2025-11-04,Books,Books Item,1,38.64,38.64,Credit Card,USA
TXN_019808,CUST_02185,2026-01-30,Fashion,Fashion Item,1,157.06,157.06,Apple Pay,USA
TXN_019809,CUST_02185,2026-01-24,Fashion,Fashion Item,2,65.01,130.02,Credit Card,USA
TXN_019810,CUST_02185,2025-12-04,Toys,Toys Item,1,233.35,233.35,Credit Card,USA
TXN_019811,CUST_02186,2026-01-27,Home & Garden,Home & Garden Item,1,497.26,497.26,PayPal,USA
TXN_019812,CUST_02186,2025-12-06,Electronics,Electronics Item,1,1412.73,1412.73,Debit Card,USA
TXN_019813,CUST_02186,2025-10-23,Sports,Sports Item,3,294.59,883.77,Credit Card,USA
TXN_019814,CUST_02186,2026-01-21,Fashion,Fashion Item,1,216.8,216.8,PayPal,USA
TXN_019815,CUST_02186,2025-05-28,Fashion,Fashion Item,1,127.05,127.05,PayPal,USA
TXN_019816,CUST_02186,2025-11-18,Beauty,Beauty Item,1,32.08,32.08,Bank Transfer,USA
TXN_019817,CUST_02187,2026-01-10,Beauty,Beauty Item,1,80.41,80.41,Bank Transfer,USA
TXN_019818,CUST_02187,2025-12-27,Books,Books Item,1,37.48,37.48,Bank Transfer,USA
TXN_019819,CUST_02187,2025-12-26,Electronics,Electronics Item,2,205.63,411.26,Bank Transfer,USA
TXN_019820,CUST_02187,2026-01-26,Fashion,Fashion Item,2,110.35,220.7,PayPal,USA
TXN_019821,CUST_02187,2025-10-27,Beauty,Beauty Item,2,93.81,187.62,Apple Pay,USA
TXN_019822,CUST_02187,2026-01-16,Electronics,Electronics Item,1,1023.96,1023.96,Bank Transfer,USA
TXN_019823,CUST_02187,2026-01-02,Home & Garden,Home & Garden Item,1,362.48,362.48,Credit Card,USA
TXN_019824,CUST_02187,2025-10-08,Electronics,Electronics Item,3,1252.98,3758.94,Debit Card,USA
TXN_019825,CUST_02187,2026-01-31,Home & Garden,Home & Garden Item,1,260.01,260.01,Debit Card,USA
TXN_019826,CUST_02187,2026-01-10,Toys,Toys Item,1,111.42,111.42,Credit Card,USA
TXN_019827,CUST_02187,2025-10-21,Home & Garden,Home & Garden Item,1,222.54,222.54,PayPal,USA
TXN_019828,CUST_02187,2025-12-30,Beauty,Beauty Item,1,100.0,100.0,PayPal,USA
TXN_019829,CUST_02187,2026-02-02,Beauty,Beauty Item,1,106.23,106.23,Apple Pay,USA
TXN_019830,CUST_02187,2026-01-16,Books,Books Item,1,62.85,62.85,Bank Transfer,USA
TXN_019831,CUST_02187,2025-08-13,Home & Garden,Home & Garden Item,1,262.52,262.52,Debit Card,USA
TXN_019832,CUST_02188,2025-02-11,Fashion,Fashion Item,1,129.19,129.19,PayPal,UK
TXN_019833,CUST_02188,2025-04-05,Sports,Sports Item,1,230.46,230.46,Credit Card,UK
TXN_019834,CUST_02188,2025-09-23,Beauty,Beauty Item,1,78.82,78.82,PayPal,UK
TXN_019835,CUST_02188,2026-01-24,Beauty,Beauty Item,2,112.67,225.34,Debit Card,UK
TXN_019836,CUST_02188,2025-12-29,Fashion,Fashion Item,1,79.19,79.19,Credit Card,UK
TXN_019837,CUST_02188,2024-05-17,Fashion,Fashion Item,1,128.03,128.03,Apple Pay,UK
TXN_019838,CUST_02188,2025-09-29,Fashion,Fashion Item,1,187.78,187.78,PayPal,UK
TXN_019839,CUST_02189,2025-06-07,Fashion,Fashion Item,1,71.35,71.35,Bank Transfer,France
TXN_019840,CUST_02189,2024-11-01,Fashion,Fashion Item,2,93.81,187.62,Apple Pay,France
TXN_019841,CUST_02189,2026-01-28,Fashion,Fashion Item,1,124.48,124.48,PayPal,France
TXN_019842,CUST_02189,2025-12-11,Toys,Toys Item,1,108.5,108.5,Debit Card,France
TXN_019843,CUST_02189,2026-01-08,Sports,Sports Item,1,75.45,75.45,PayPal,France
TXN_019844,CUST_02189,2026-01-30,Beauty,Beauty Item,1,69.59,69.59,Credit Card,France
TXN_019845,CUST_02189,2025-01-21,Electronics,Electronics Item,1,848.6,848.6,Apple Pay,France
TXN_019846,CUST_02189,2025-11-12,Books,Books Item,1,22.99,22.99,Credit Card,France
TXN_019847,CUST_02189,2024-12-30,Fashion,Fashion Item,1,36.33,36.33,Bank Transfer,France
TXN_019848,CUST_02190,2025-11-25,Fashion,Fashion Item,1,365.75,365.75,Debit Card,UK
TXN_019849,CUST_02190,2025-12-26,Beauty,Beauty Item,1,142.34,142.34,Debit Card,UK
TXN_019850,CUST_02190,2026-01-20,Beauty,Beauty Item,1,19.05,19.05,Credit Card,UK
TXN_019851,CUST_02190,2025-10-05,Home & Garden,Home & Garden Item,1,486.47,486.47,Bank Transfer,UK
TXN_019852,CUST_02190,2025-12-17,Toys,Toys Item,3,188.42,565.26,Apple Pay,UK
TXN_019853,CUST_02190,2025-10-21,Beauty,Beauty Item,3,82.48,247.44,Apple Pay,UK
TXN_019854,CUST_02190,2026-02-04,Fashion,Fashion Item,2,160.18,320.36,Bank Transfer,UK
TXN_019855,CUST_02190,2026-01-04,Beauty,Beauty Item,2,54.56,109.12,Bank Transfer,UK
TXN_019856,CUST_02190,2025-08-31,Beauty,Beauty Item,1,29.38,29.38,Bank Transfer,UK
TXN_019857,CUST_02190,2025-10-25,Home & Garden,Home & Garden Item,1,292.08,292.08,PayPal,UK
TXN_019858,CUST_02190,2025-08-21,Beauty,Beauty Item,1,101.06,101.06,Credit Card,UK
TXN_019859,CUST_02190,2025-12-17,Home & Garden,Home & Garden Item,1,98.3,98.3,Bank Transfer,UK
TXN_019860,CUST_02190,2025-12-03,Sports,Sports Item,2,346.05,692.1,Bank Transfer,UK
TXN_019861,CUST_02190,2026-02-02,Sports,Sports Item,1,396.83,396.83,PayPal,UK
TXN_019862,CUST_02190,2026-02-02,Electronics,Electronics Item,1,1823.28,1823.28,PayPal,UK
TXN_019863,CUST_02190,2025-07-11,Electronics,Electronics Item,3,849.28,2547.84,Apple Pay,UK
TXN_019864,CUST_02190,2026-01-26,Sports,Sports Item,1,228.0,228.0,Bank Transfer,UK
TXN_019865,CUST_02190,2025-11-16,Home & Garden,Home & Garden Item,2,248.44,496.88,Bank Transfer,UK
TXN_019866,CUST_02190,2026-01-29,Fashion,Fashion Item,2,353.51,707.02,Debit Card,UK
TXN_019867,CUST_02190,2025-10-18,Home & Garden,Home & Garden Item,2,51.62,103.24,Apple Pay,UK
TXN_019868,CUST_02190,2025-12-16,Home & Garden,Home & Garden Item,1,79.19,79.19,Debit Card,UK
TXN_019869,CUST_02190,2026-01-29,Fashion,Fashion Item,1,303.15,303.15,Apple Pay,UK
TXN_019870,CUST_02190,2026-01-04,Fashion,Fashion Item,1,298.02,298.02,Bank Transfer,UK
TXN_019871,CUST_02191,2026-02-05,Beauty,Beauty Item,1,29.26,29.26,Bank Transfer,USA
TXN_019872,CUST_02191,2025-09-19,Books,Books Item,1,13.83,13.83,Credit Card,USA
TXN_019873,CUST_02191,2025-10-10,Electronics,Electronics Item,2,1713.28,3426.56,Credit Card,USA
TXN_019874,CUST_02191,2026-01-10,Beauty,Beauty Item,1,170.91,170.91,Apple Pay,USA
TXN_019875,CUST_02191,2025-10-04,Electronics,Electronics Item,1,1216.35,1216.35,Apple Pay,USA
TXN_019876,CUST_02191,2025-12-22,Fashion,Fashion Item,1,107.11,107.11,PayPal,USA
TXN_019877,CUST_02191,2025-12-05,Fashion,Fashion Item,1,276.27,276.27,Apple Pay,USA
TXN_019878,CUST_02191,2025-12-16,Home & Garden,Home & Garden Item,1,353.8,353.8,Debit Card,USA
TXN_019879,CUST_02191,2025-10-06,Beauty,Beauty Item,1,107.92,107.92,Apple Pay,USA
TXN_019880,CUST_02191,2025-10-27,Beauty,Beauty Item,1,92.07,92.07,Bank Transfer,USA
TXN_019881,CUST_02191,2026-01-17,Sports,Sports Item,2,518.72,1037.44,PayPal,USA
TXN_019882,CUST_02191,2026-01-20,Home & Garden,Home & Garden Item,2,608.64,1217.28,Bank Transfer,USA
TXN_019883,CUST_02191,2026-01-13,Home & Garden,Home & Garden Item,2,218.01,436.02,Credit Card,USA
TXN_019884,CUST_02191,2026-01-22,Electronics,Electronics Item,2,100.11,200.22,Debit Card,USA
TXN_019885,CUST_02191,2025-12-13,Fashion,Fashion Item,1,99.16,99.16,PayPal,USA
TXN_019886,CUST_02191,2026-01-20,Beauty,Beauty Item,3,169.51,508.53,PayPal,USA
TXN_019887,CUST_02191,2026-01-27,Books,Books Item,1,48.6,48.6,Apple Pay,USA
TXN_019888,CUST_02191,2026-01-25,Sports,Sports Item,2,109.58,219.16,Apple Pay,USA
TXN_019889,CUST_02191,2026-01-21,Electronics,Electronics Item,2,1254.12,2508.24,Bank Transfer,USA
TXN_019890,CUST_02191,2025-12-19,Fashion,Fashion Item,2,174.76,349.52,Bank Transfer,USA
TXN_019891,CUST_02191,2025-09-28,Books,Books Item,1,24.05,24.05,Debit Card,USA
TXN_019892,CUST_02191,2025-12-16,Books,Books Item,1,58.94,58.94,Debit Card,USA
TXN_019893,CUST_02191,2026-01-29,Beauty,Beauty Item,1,124.44,124.44,Debit Card,USA
TXN_019894,CUST_02192,2025-08-02,Fashion,Fashion Item,1,230.73,230.73,Bank Transfer,Canada
TXN_019895,CUST_02192,2024-11-18,Books,Books Item,1,27.63,27.63,Credit Card,Canada
TXN_019896,CUST_02193,2024-12-27,Beauty,Beauty Item,1,73.91,73.91,Debit Card,Canada
TXN_019897,CUST_02193,2024-10-28,Fashion,Fashion Item,3,127.94,383.82,Debit Card,Canada
TXN_019898,CUST_02194,2025-11-30,Home & Garden,Home & Garden Item,1,206.21,206.21,PayPal,USA
TXN_019899,CUST_02194,2026-01-28,Beauty,Beauty Item,3,145.97,437.91,Bank Transfer,USA
TXN_019900,CUST_02194,2025-11-26,Fashion,Fashion Item,2,83.49,166.98,Debit Card,USA
TXN_019901,CUST_02194,2025-12-10,Fashion,Fashion Item,1,90.71,90.71,Debit Card,USA
TXN_019902,CUST_02195,2026-02-06,Home & Garden,Home & Garden Item,1,187.64,187.64,Bank Transfer,USA
TXN_019903,CUST_02195,2026-01-22,Beauty,Beauty Item,1,182.32,182.32,Bank Transfer,USA
TXN_019904,CUST_02195,2026-01-01,Books,Books Item,3,63.81,191.43,Bank Transfer,USA
TXN_019905,CUST_02195,2026-02-04,Sports,Sports Item,1,48.62,48.62,Apple Pay,USA
TXN_019906,CUST_02195,2025-12-16,Electronics,Electronics Item,1,728.27,728.27,Credit Card,USA
TXN_019907,CUST_02195,2025-10-10,Home & Garden,Home & Garden Item,1,442.67,442.67,Debit Card,USA
TXN_019908,CUST_02195,2026-01-15,Books,Books Item,1,31.19,31.19,Apple Pay,USA
TXN_019909,CUST_02195,2025-11-24,Sports,Sports Item,1,245.8,245.8,Apple Pay,USA
TXN_019910,CUST_02195,2026-01-20,Fashion,Fashion Item,2,328.31,656.62,Apple Pay,USA
TXN_019911,CUST_02195,2025-11-30,Beauty,Beauty Item,1,165.27,165.27,Apple Pay,USA
TXN_019912,CUST_02195,2026-02-01,Electronics,Electronics Item,1,73.89,73.89,Apple Pay,USA
TXN_019913,CUST_02195,2025-10-04,Home & Garden,Home & Garden Item,3,538.93,1616.79,PayPal,USA
TXN_019914,CUST_02195,2025-12-25,Beauty,Beauty Item,1,192.39,192.39,Credit Card,USA
TXN_019915,CUST_02195,2025-12-06,Beauty,Beauty Item,1,75.4,75.4,Debit Card,USA
TXN_019916,CUST_02195,2025-12-28,Beauty,Beauty Item,1,120.08,120.08,Debit Card,USA
TXN_019917,CUST_02195,2026-01-31,Electronics,Electronics Item,2,318.48,636.96,PayPal,USA
TXN_019918,CUST_02195,2025-12-24,Electronics,Electronics Item,1,814.98,814.98,Apple Pay,USA
TXN_019919,CUST_02195,2025-11-18,Sports,Sports Item,3,353.43,1060.29,Credit Card,USA
TXN_019920,CUST_02196,2025-11-02,Beauty,Beauty Item,1,93.72,93.72,Bank Transfer,UK
TXN_019921,CUST_02196,2026-02-02,Electronics,Electronics Item,1,479.93,479.93,Bank Transfer,UK
TXN_019922,CUST_02196,2026-01-29,Beauty,Beauty Item,1,30.34,30.34,Bank Transfer,UK
TXN_019923,CUST_02196,2025-11-26,Fashion,Fashion Item,1,176.33,176.33,Bank Transfer,UK
TXN_019924,CUST_02196,2026-02-04,Electronics,Electronics Item,2,354.82,709.64,PayPal,UK
TXN_019925,CUST_02196,2025-11-13,Beauty,Beauty Item,1,61.7,61.7,PayPal,UK
TXN_019926,CUST_02196,2026-01-24,Toys,Toys Item,1,253.49,253.49,Apple Pay,UK
TXN_019927,CUST_02196,2025-12-19,Toys,Toys Item,3,226.06,678.18,PayPal,UK
TXN_019928,CUST_02196,2025-10-03,Beauty,Beauty Item,3,146.71,440.13,Credit Card,UK
TXN_019929,CUST_02196,2025-12-02,Home & Garden,Home & Garden Item,2,505.01,1010.02,Credit Card,UK
TXN_019930,CUST_02196,2025-12-19,Sports,Sports Item,2,437.17,874.34,Credit Card,UK
TXN_019931,CUST_02196,2026-01-04,Home & Garden,Home & Garden Item,1,178.85,178.85,PayPal,UK
TXN_019932,CUST_02196,2025-10-04,Beauty,Beauty Item,1,57.08,57.08,Bank Transfer,UK
TXN_019933,CUST_02196,2026-01-26,Home & Garden,Home & Garden Item,1,287.33,287.33,Apple Pay,UK
TXN_019934,CUST_02196,2026-01-08,Beauty,Beauty Item,1,23.82,23.82,Bank Transfer,UK
TXN_019935,CUST_02196,2025-12-03,Toys,Toys Item,1,224.5,224.5,Debit Card,UK
TXN_019936,CUST_02196,2026-02-06,Fashion,Fashion Item,1,171.26,171.26,PayPal,UK
TXN_019937,CUST_02196,2025-12-11,Fashion,Fashion Item,2,220.47,440.94,Credit Card,UK
TXN_019938,CUST_02196,2026-01-27,Fashion,Fashion Item,1,152.18,152.18,Apple Pay,UK
